repo_id,owner,name,full_name,description,main_language,stars_count,forks_count,open_issues_count,topics,topics_count,has_license,is_fork,is_template,repo_age_days,last_activity_days,watchers_count,network_count,contributors_count,readme_length,has_ci_cd,releases_count,closed_prs_count,weekly_commit_freq,has_tests,language_count,collected_at,category,source,stars_per_fork_ratio,commit_density,pr_velocity,issue_pr_ratio,readme_density,activity_score,complexity_score,maturity_score,log_stars_count,log_forks_count,log_contributors_count,log_closed_prs_count,log_readme_length,log_releases_count,log_watchers_count,log_weekly_commit_freq,label,text_summary
10319,user_85675,scalable-web-44,user_85675/scalable-web-44,Security audit and compliance toolkit,JavaScript,648,86,75,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,1,0,0,3642,25,154,102,24,3674,1,30,536,22.81,1,4,2026-05-26T07:28:14.335406,senior_level,synthetic,7.448275862068965,0.0438412959069497,4.415156471044839,0.1396648044692737,1.0087863808322937,3.231256990493372,3.0149035802306408,4.538828575417566,6.47543271670409,4.465908118654584,3.218875824868201,6.285998094508865,8.209308411646937,3.4339872044851463,5.043425116919247,3.170105660498771,3,"Repository: scalable-web-44
Description: Security audit and compliance toolkit
Language: JavaScript (4 languages total)
Popularity: 648 stars, 86 forks
Team: 24 contributors
Activity: very high commit activity (22.8 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 75 open issues, 536 closed PRs
Maturity: 30 releases, 3674-char README, 7 topics
Age: long-running project (3642 days old)"
10243,user_13015,better-api-68,user_13015/better-api-68,Microservice for user management,C#,520,208,5,"['topic0', 'topic1']",2,0,0,0,705,75,69,167,11,2478,0,8,73,11.32,1,2,2026-05-26T07:28:14.332023,mid_level,synthetic,2.488038277511962,0.1123971620045672,3.1063828465369,0.0675675675675675,3.514893612035612,2.4278643073661077,2.4019603573981065,3.2334076440537265,6.255750041753367,5.342334251964811,2.4849066497880004,4.30406509320417,7.8156105320351905,2.19722457733622,4.248495242049359,2.511223958105374,2,"Repository: better-api-68
Description: Microservice for user management
Language: C# (2 languages total)
Popularity: 520 stars, 208 forks
Team: 11 contributors
Activity: regular commit activity (11.3 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, includes automated tests, no license
Collaboration: 5 open issues, 73 closed PRs
Maturity: 8 releases, 2478-char README, 2 topics
Age: established project (705 days old)"
10054,user_97434,test-app-54,user_97434/test-app-54,My first Python project,PHP,4,1,2,[],0,0,0,0,190,44,0,1,2,215,1,1,2,2.48,0,1,2026-05-26T07:28:14.323306,intern_level,synthetic,2.0,0.0913684176864267,0.3157894238227225,0.6666666666666666,1.1315789414127424,1.0938828953606512,0.9005127317378394,1.6834596516219644,1.6094379124341005,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.375278407684165,0.6931471805599453,0.0,1.247032293786383,0,"Repository: test-app-54
Description: My first Python project
Language: PHP (1 language total)
Popularity: 4 stars, 1 forks
Team: 2 contributors
Activity: moderate commit activity (2.5 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, no tests found, no license
Collaboration: 2 open issues, 2 closed PRs
Maturity: 1 release, 215-char README, 0 topics
Age: established project (190 days old)"
10363,user_14447,engine-service-13,user_14447/engine-service-13,Open-source orchestration framework,Rust,5951,1513,610,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,1,0,0,1162,10,603,1629,265,32779,1,169,5765,35.17,1,11,2026-05-26T07:28:14.337410,lead_architect,synthetic,3.930647291941876,0.211867468603208,148.8382061401496,0.1057925771765522,28.20912217882175,4.072159522845139,4.304540358055551,5.716732170748879,8.691482576512929,7.322510433997394,5.583496308781699,8.659733878198347,10.39757385229782,5.135798437050262,6.403574197934815,3.588230045964006,4,"Repository: engine-service-13
Description: Open-source orchestration framework
Language: Rust (11 languages total)
Popularity: 5951 stars, 1513 forks
Team: 265 contributors
Activity: very high commit activity (35.2 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 610 open issues, 5765 closed PRs
Maturity: 169 releases, 32779-char README, 8 topics
Age: long-running project (1162 days old)"
10050,user_64092,test-system-50,user_64092/test-system-50,Todo list app practice,C#,5,5,1,[],0,0,0,0,379,405,0,5,1,333,0,1,3,2.8,1,1,2026-05-26T07:28:14.323124,intern_level,synthetic,0.8333333333333334,0.0517150386226773,0.2374669996727968,0.25,0.8786279660194513,1.1260876250111875,0.8356107660695891,1.77720935402004,1.791759469228055,1.791759469228055,0.6931471805599453,1.3862943611198906,5.811140992976701,0.6931471805599453,0.0,1.33500106673234,0,"Repository: test-system-50
Description: Todo list app practice
Language: C# (1 language total)
Popularity: 5 stars, 5 forks
Team: 1 contributor
Activity: moderate commit activity (2.8 commits/week), last updated 405 days ago (possibly inactive)
Infrastructure: no CI/CD setup, includes automated tests, no license
Collaboration: 1 open issue, 3 closed PRs
Maturity: 1 release, 333-char README, 0 topics
Age: established project (379 days old)"
10456,user_40576,old-service-6,user_40576/old-service-6,,Rust,4,5,3,['topic0'],1,0,0,0,1665,1489,0,4,1,81,0,1,1,0.76,0,1,2026-05-26T07:28:14.342221,low_value,synthetic,0.6666666666666666,0.0031951951817619,0.018018017693369,1.5,0.0486486486194302,0.4455427561918088,0.5991464547107982,1.934181831909322,1.6094379124341005,1.791759469228055,0.6931471805599453,0.6931471805599453,4.406719247264253,0.6931471805599453,0.0,0.5653138090500605,6,"Repository: old-service-6
Description: No description provided
Language: Rust (1 language total)
Popularity: 4 stars, 5 forks
Team: 1 contributor
Activity: low or sporadic commits (0.8 commits/week), last updated 1489 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 3 open issues, 1 closed PR
Maturity: 1 release, 81-char README, 1 topic
Age: long-running project (1665 days old)"
10174,user_92715,simple-bot-99,user_92715/simple-bot-99,Task management app,Go,28,6,12,"['topic0', 'topic1']",2,1,0,0,243,262,5,4,3,2201,0,2,0,1.64,0,2,2026-05-26T07:28:14.328754,junior_level,synthetic,4.0,0.0472427969930058,0.0,12.0,9.057613131450152,0.6328167297740004,1.184824599577484,1.8157296930722349,3.367295829986474,1.9459101490553128,1.3862943611198906,0.0,7.697121317282625,1.0986122886681098,1.791759469228055,0.9707789171582248,1,"Repository: simple-bot-99
Description: Task management app
Language: Go (2 languages total)
Popularity: 28 stars, 6 forks
Team: 3 contributors
Activity: moderate commit activity (1.6 commits/week), last updated 262 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, licensed
Collaboration: 12 open issues, 0 closed PRs
Maturity: 2 releases, 2201-char README, 2 topics
Age: established project (243 days old)"
10445,user_5763,boilerplate-system-45,user_5763/boilerplate-system-45,Docker + CI/CD template,TypeScript,35,14,22,"['topic0', 'topic1']",2,0,0,0,2138,433,5,15,4,2776,0,1,2,2.75,0,4,2026-05-26T07:28:14.341699,template_boilerplate,synthetic,2.333333333333333,0.0090037417853011,0.0280636104574797,7.333333333333333,1.298409728111127,1.0295664029206582,1.2230353428837388,2.2943301137706174,3.58351893845611,2.70805020110221,1.6094379124341005,1.0986122886681098,7.929126487306799,0.6931471805599453,1.791759469228055,1.3217558399823195,5,"Repository: boilerplate-system-45
Description: Docker + CI/CD template
Language: TypeScript (4 languages total)
Popularity: 35 stars, 14 forks
Team: 4 contributors
Activity: moderate commit activity (2.8 commits/week), last updated 433 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 22 open issues, 2 closed PRs
Maturity: 1 release, 2776-char README, 2 topics
Age: long-running project (2138 days old)"
10189,user_83578,fast-api-14,user_83578/fast-api-14,Microservice for user management,Python,574,86,41,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,957,13,103,87,11,4641,1,25,111,3.22,1,2,2026-05-26T07:28:14.329436,mid_level,synthetic,6.597701149425287,0.0235527688977331,3.479623715372297,0.3660714285714285,4.849529775496834,2.2446016490782665,2.7808151513096933,3.739515299904488,6.354370040797351,4.465908118654584,2.4849066497880004,4.718498871295094,8.442900586834382,3.258096538021482,4.6443908991413725,1.439835128047921,2,"Repository: fast-api-14
Description: Microservice for user management
Language: Python (2 languages total)
Popularity: 574 stars, 86 forks
Team: 11 contributors
Activity: moderate commit activity (3.2 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 41 open issues, 111 closed PRs
Maturity: 25 releases, 4641-char README, 4 topics
Age: long-running project (957 days old)"
10496,user_85765,backup-lib-46,user_85765/backup-lib-46,test,Rust,5,3,0,[],0,0,0,0,987,1250,1,3,1,326,0,1,0,0.57,0,1,2026-05-26T07:28:14.344134,low_value,synthetic,1.25,0.0040425531628187,0.0,0.0,0.3302938193208776,0.2566158853621341,0.6356107660695891,1.6910527708015493,1.791759469228055,1.3862943611198906,0.6931471805599453,0.0,5.7899601708972535,0.6931471805599453,0.6931471805599453,0.4510756193602166,6,"Repository: backup-lib-46
Description: test
Language: Rust (1 language total)
Popularity: 5 stars, 3 forks
Team: 1 contributor
Activity: low or sporadic commits (0.6 commits/week), last updated 1250 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 0 open issues, 0 closed PRs
Maturity: 1 release, 326-char README, 0 topics
Age: long-running project (987 days old)"
10187,user_7764,cool-bot-12,user_7764/cool-bot-12,Microservice for user management,C#,236,45,22,"['topic0', 'topic1']",2,0,0,0,987,15,58,47,8,2878,0,14,110,14.51,0,1,2026-05-26T07:28:14.329343,mid_level,synthetic,5.130434782608695,0.1029078006885971,3.343464943967631,0.1981981981981982,2.915906785292901,2.6319600719448832,2.0491257027264127,3.411958764366538,5.468060141135132,3.828641396489095,2.19722457733622,4.709530201312334,7.965198290612176,2.70805020110221,4.07753744390572,2.7414849771884477,2,"Repository: cool-bot-12
Description: Microservice for user management
Language: C# (1 language total)
Popularity: 236 stars, 45 forks
Team: 8 contributors
Activity: regular commit activity (14.5 commits/week), updated within the past month
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 22 open issues, 110 closed PRs
Maturity: 14 releases, 2878-char README, 2 topics
Age: long-running project (987 days old)"
10169,user_93141,basic-service-94,user_93141/basic-service-94,Basic e-commerce backend,Go,25,9,1,[],0,0,0,0,225,69,4,9,1,56,0,3,7,3.39,1,1,2026-05-26T07:28:14.328530,junior_level,synthetic,2.5,0.1054666633854815,0.9333332088889056,0.125,0.248888887782716,1.4522466152454594,1.2328502569122664,1.950540975554389,3.258096538021482,2.302585092994046,0.6931471805599453,2.079441541679836,4.04305126783455,1.3862943611198906,1.6094379124341005,1.47932922708708,1,"Repository: basic-service-94
Description: Basic e-commerce backend
Language: Go (1 language total)
Popularity: 25 stars, 9 forks
Team: 1 contributor
Activity: moderate commit activity (3.4 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, includes automated tests, no license
Collaboration: 1 open issue, 7 closed PRs
Maturity: 3 releases, 56-char README, 0 topics
Age: established project (225 days old)"
10058,user_33271,practice-api-58,user_33271/practice-api-58,My first Python project,PHP,3,1,3,['topic0'],1,0,0,0,300,415,0,1,1,74,1,1,0,0.43,0,1,2026-05-26T07:28:14.323494,intern_level,synthetic,1.5,0.0100333330992222,0.0,3.0,0.2466666658444444,0.4147716755334957,0.7545177444479563,1.4533382842017506,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,4.31748811353631,0.6931471805599453,0.0,0.3576744442718159,0,"Repository: practice-api-58
Description: My first Python project
Language: PHP (1 language total)
Popularity: 3 stars, 1 forks
Team: 1 contributor
Activity: low or sporadic commits (0.4 commits/week), last updated 415 days ago (possibly inactive)
Infrastructure: has CI/CD workflows, no tests found, no license
Collaboration: 3 open issues, 0 closed PRs
Maturity: 1 release, 74-char README, 1 topic
Age: established project (300 days old)"
10048,user_73132,test-api-48,user_73132/test-api-48,Learning Flask basics,C#,8,4,0,[],0,0,0,0,124,753,1,4,2,325,0,0,3,1.48,0,1,2026-05-26T07:28:14.323033,intern_level,synthetic,1.6,0.0835483823803332,0.7258062760146106,0.0,2.6209677207986477,0.9204728998004056,0.7140979876342715,1.517574691851466,2.19722457733622,1.6094379124341005,1.0986122886681098,1.3862943611198906,5.786897381366708,0.0,0.6931471805599453,0.9082585601768908,0,"Repository: test-api-48
Description: Learning Flask basics
Language: C# (1 language total)
Popularity: 8 stars, 4 forks
Team: 2 contributors
Activity: moderate commit activity (1.5 commits/week), last updated 753 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 0 open issues, 3 closed PRs
Maturity: 0 releases, 325-char README, 0 topics
Age: recently created (124 days old)"
10344,user_60914,scalable-system-69,user_60914/scalable-system-69,High-performance message queue processor,PHP,1312,407,137,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,1,0,0,3636,28,180,447,21,13181,1,25,513,10.5,1,5,2026-05-26T07:28:14.336551,senior_level,synthetic,3.215686274509804,0.0202145214132283,4.232673232403686,0.2665369649805447,3.6251375127543626,2.999128057917322,3.097489068903361,4.462607463032306,7.180069874302796,6.0112671744041615,3.091042453358316,6.2422232654551655,9.486607541612663,3.258096538021482,5.198497031265826,2.4423470353692043,3,"Repository: scalable-system-69
Description: High-performance message queue processor
Language: PHP (5 languages total)
Popularity: 1312 stars, 407 forks
Team: 21 contributors
Activity: regular commit activity (10.5 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 137 open issues, 513 closed PRs
Maturity: 25 releases, 13181-char README, 8 topics
Age: long-running project (3636 days old)"
10235,user_19320,clean-system-60,user_19320/clean-system-60,Scalable REST API with authentication and tests,JavaScript,454,141,44,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,0,0,0,823,75,96,145,9,2429,1,3,118,11.83,1,2,2026-05-26T07:28:14.331675,mid_level,synthetic,3.197183098591549,0.100619683226807,4.301336416719207,0.3697478991596639,2.951397323266832,2.5825504934949666,2.4076499112066854,3.15156395007669,6.12029741895095,4.955827057601261,2.302585092994046,4.77912349311153,7.795646536334594,1.3862943611198906,4.574710978503383,2.551786178627545,2,"Repository: clean-system-60
Description: Scalable REST API with authentication and tests
Language: JavaScript (2 languages total)
Popularity: 454 stars, 141 forks
Team: 9 contributors
Activity: regular commit activity (11.8 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, includes automated tests, no license
Collaboration: 44 open issues, 118 closed PRs
Maturity: 3 releases, 2429-char README, 5 topics
Age: long-running project (823 days old)"
10252,user_68271,fast-bot-77,user_68271/fast-bot-77,CLI tool for automating deployments,Rust,598,152,43,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,1300,62,85,132,7,2495,0,14,81,6.45,1,4,2026-05-26T07:28:14.332408,mid_level,synthetic,3.908496732026144,0.0347307690437573,1.869230726094676,0.524390243902439,1.9192307677544376,2.310656126594598,2.4051202352083805,3.5269919707957524,6.395261598115449,5.030437921392435,2.079441541679836,4.406719247264253,7.822444729489319,2.70805020110221,4.454347296253507,2.0082140323914683,2,"Repository: fast-bot-77
Description: CLI tool for automating deployments
Language: Rust (4 languages total)
Popularity: 598 stars, 152 forks
Team: 7 contributors
Activity: regular commit activity (6.5 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, includes automated tests, licensed
Collaboration: 43 open issues, 81 closed PRs
Maturity: 14 releases, 2495-char README, 6 topics
Age: long-running project (1300 days old)"
10021,user_65686,test-tool-21,user_65686/test-tool-21,Learning Flask basics,Ruby,4,3,1,['topic0'],1,0,0,0,53,685,0,3,1,349,0,1,0,1.43,0,1,2026-05-26T07:28:14.321305,intern_level,synthetic,1.0,0.1888678995834849,0.0,1.0,6.584905536133858,0.513636050561367,0.5991464547107982,1.1097130405648303,1.6094379124341005,1.3862943611198906,0.6931471805599453,0.0,5.857933154483459,0.6931471805599453,0.0,0.8878912573524571,0,"Repository: test-tool-21
Description: Learning Flask basics
Language: Ruby (1 language total)
Popularity: 4 stars, 3 forks
Team: 1 contributor
Activity: moderate commit activity (1.4 commits/week), last updated 685 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 1 open issue, 0 closed PRs
Maturity: 1 release, 349-char README, 1 topic
Age: recently created (53 days old)"
10313,user_83691,production-cli-38,user_83691/production-cli-38,Database migration and management tool,Python,2494,352,50,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,1,0,0,2524,12,704,290,25,15083,1,35,582,24.18,1,2,2026-05-26T07:28:14.335144,senior_level,synthetic,7.065155807365439,0.0670602216840643,6.917591042976334,0.0857632933104631,5.975832010310685,3.275595579205727,3.316460776910912,4.521664627808583,7.822044008185619,5.8664680569332965,3.258096538021482,6.368187186350492,9.621389858378247,3.58351893845611,6.558197802812269,3.2260500286162013,3,"Repository: production-cli-38
Description: Database migration and management tool
Language: Python (2 languages total)
Popularity: 2494 stars, 352 forks
Team: 25 contributors
Activity: very high commit activity (24.2 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 50 open issues, 582 closed PRs
Maturity: 35 releases, 15083-char README, 9 topics
Age: long-running project (2524 days old)"
10459,user_49174,backup-api-9,user_49174/backup-api-9,backup of my old project,Go,0,3,3,['topic0'],1,0,0,0,2048,329,0,2,1,104,0,1,0,0.55,0,1,2026-05-26T07:28:14.342363,low_value,synthetic,0.0,0.0018798828060746,0.0,3.0,0.0507812499752044,0.4581208494019775,0.2772588722239781,1.836937660899756,0.0,1.3862943611198906,0.6931471805599453,0.0,4.653960350157523,0.6931471805599453,0.0,0.4382549309311553,6,"Repository: backup-api-9
Description: backup of my old project
Language: Go (1 language total)
Popularity: 0 stars, 3 forks
Team: 1 contributor
Activity: low or sporadic commits (0.6 commits/week), last updated 329 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 3 open issues, 0 closed PRs
Maturity: 1 release, 104-char README, 1 topic
Age: long-running project (2048 days old)"
10160,user_76631,demo-bot-85,user_76631/demo-bot-85,REST API built with Flask,JavaScript,21,7,12,"['topic0', 'topic1', 'topic2']",3,0,0,0,484,361,4,8,2,1896,0,3,2,3.75,0,2,2026-05-26T07:28:14.328134,junior_level,synthetic,2.625,0.0542355364056844,0.1239669344648594,4.0,3.917355363807117,1.116536548045613,1.1008057170066743,2.0084641803121244,3.091042453358316,2.079441541679836,1.0986122886681098,1.0986122886681098,7.5480289699350145,1.3862943611198906,1.6094379124341005,1.55814461804655,1,"Repository: demo-bot-85
Description: REST API built with Flask
Language: JavaScript (2 languages total)
Popularity: 21 stars, 7 forks
Team: 2 contributors
Activity: moderate commit activity (3.8 commits/week), last updated 361 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 12 open issues, 2 closed PRs
Maturity: 3 releases, 1896-char README, 3 topics
Age: established project (484 days old)"
10276,user_29197,enterprise-api-1,user_29197/enterprise-api-1,Security audit and compliance toolkit,Ruby,4570,1516,67,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,1,0,0,1985,20,668,1739,18,16334,0,20,148,13.99,1,7,2026-05-26T07:28:14.333454,senior_level,synthetic,3.012524719841793,0.049335012420481,2.236775784834623,0.4496644295302013,8.228715361093846,2.708939576610855,3.0782855661164725,4.01457906244641,8.427487278331744,7.324489979348532,2.9444389791664403,5.003946305945459,9.70106532403517,3.044522437723423,6.505784060128229,2.7073833121145063,3,"Repository: enterprise-api-1
Description: Security audit and compliance toolkit
Language: Ruby (7 languages total)
Popularity: 4570 stars, 1516 forks
Team: 18 contributors
Activity: regular commit activity (14.0 commits/week), updated within the past month
Infrastructure: no CI/CD setup, includes automated tests, licensed
Collaboration: 67 open issues, 148 closed PRs
Maturity: 20 releases, 16334-char README, 9 topics
Age: long-running project (1985 days old)"
10443,user_85659,starter-project-43,user_85659/starter-project-43,Starter template for React + TypeScript,Go,138,33,14,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,1,0,0,1860,293,14,28,3,856,1,3,1,1.69,0,1,2026-05-26T07:28:14.341593,template_boilerplate,synthetic,4.0588235294117645,0.0063602150298271,0.0161290319979188,7.0,0.4602150535160134,0.8394776382275817,1.7414125310740949,2.4182357499443903,4.934473933130692,3.5263605246161616,1.3862943611198906,0.6931471805599453,6.75343791859778,1.3862943611198906,2.70805020110221,0.9895411936137476,5,"Repository: starter-project-43
Description: Starter template for React + TypeScript
Language: Go (1 language total)
Popularity: 138 stars, 33 forks
Team: 3 contributors
Activity: moderate commit activity (1.7 commits/week), last updated 293 days ago (possibly inactive)
Infrastructure: has CI/CD workflows, no tests found, licensed
Collaboration: 14 open issues, 1 closed PR
Maturity: 3 releases, 856-char README, 9 topics
Age: long-running project (1860 days old)"
10191,user_61482,awesome-lib-16,user_61482/awesome-lib-16,CLI tool for automating deployments,JavaScript,143,32,11,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,0,0,0,644,99,14,37,10,1519,0,13,66,14.6,0,5,2026-05-26T07:28:14.329536,mid_level,synthetic,4.333333333333333,0.1586956504489603,3.074534018267049,0.1641791044776119,2.3586956485113424,2.4635154814986198,1.9892950775570812,3.262073871359992,4.969813299576001,3.49650756146648,2.3978952727983707,4.204692619390966,7.326465613840322,2.6390573296152584,2.70805020110221,2.747270914255491,2,"Repository: awesome-lib-16
Description: CLI tool for automating deployments
Language: JavaScript (5 languages total)
Popularity: 143 stars, 32 forks
Team: 10 contributors
Activity: regular commit activity (14.6 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 11 open issues, 66 closed PRs
Maturity: 13 releases, 1519-char README, 5 topics
Age: established project (644 days old)"
10385,user_59979,open-project-35,user_59979/open-project-35,Unified observability and monitoring platform,JavaScript,19312,7272,1112,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9']",10,1,0,0,4854,3,4732,8250,144,18303,1,22,5067,37.06,1,3,2026-05-26T07:28:14.338629,lead_architect,synthetic,2.655300426234016,0.0534445817111429,31.31643985589345,0.2194159431728492,3.770704572770765,4.05029072467164,4.088214312649036,5.424975463224265,9.8685337232726,8.89192414015454,4.976733742420574,8.53070154144103,9.814874894179525,3.1354942159291497,8.462314529906248,3.639163861868004,4,"Repository: open-project-35
Description: Unified observability and monitoring platform
Language: JavaScript (3 languages total)
Popularity: 19312 stars, 7272 forks
Team: 144 contributors
Activity: very high commit activity (37.1 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 1112 open issues, 5067 closed PRs
Maturity: 22 releases, 18303-char README, 10 topics
Age: long-running project (4854 days old)"
10293,user_14875,production-api-18,user_14875/production-api-18,Real-time analytics engine,C++,752,214,130,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,1,0,0,2400,7,147,221,26,6539,1,28,92,17.69,1,3,2026-05-26T07:28:14.334213,senior_level,synthetic,3.497674418604652,0.0515958331828454,1.1499999856250005,1.3978494623655917,2.7245833321980903,2.636615676303721,3.0538666365590323,4.11066640037328,6.6240652277998935,5.3706380281276624,3.295836866004329,4.532599493153256,8.785692444451245,3.367295829986474,4.997212273764115,2.927988621467472,3,"Repository: production-api-18
Description: Real-time analytics engine
Language: C++ (3 languages total)
Popularity: 752 stars, 214 forks
Team: 26 contributors
Activity: regular commit activity (17.7 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 130 open issues, 92 closed PRs
Maturity: 28 releases, 6539-char README, 12 topics
Age: long-running project (2400 days old)"
10413,user_10637,starter-web-13,user_10637/starter-web-13,Docker + CI/CD template,Go,11,2,2,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,1,1,0,1120,430,2,2,4,3239,1,4,1,1.74,1,1,2026-05-26T07:28:14.339939,template_boilerplate,synthetic,3.6666666666666665,0.0108749999320312,0.0267857135682398,1.0,2.8919642831321744,0.8144563909345771,1.54075649493124,2.417271781321766,2.4849066497880004,1.0986122886681098,1.6094379124341005,0.6931471805599453,8.083328608786376,1.6094379124341005,1.0986122886681098,1.007957920399979,5,"Repository: starter-web-13 (forked repository)
Description: Docker + CI/CD template
Language: Go (1 language total)
Popularity: 11 stars, 2 forks
Team: 4 contributors
Activity: moderate commit activity (1.7 commits/week), last updated 430 days ago (possibly inactive)
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 2 open issues, 1 closed PR
Maturity: 4 releases, 3239-char README, 5 topics
Age: long-running project (1120 days old)"
10343,user_16970,production-lib-68,user_16970/production-lib-68,Production-grade distributed system with Kubernetes,Go,5699,1261,36,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9']",10,1,0,0,3485,25,1642,1323,5,8494,1,12,226,32.74,1,4,2026-05-26T07:28:14.336508,senior_level,synthetic,4.515847860538828,0.065761836309804,1.9454806145295789,0.158590308370044,2.437302725269067,3.077516092370849,2.962326561690773,3.827221787511595,8.648221453822641,7.140453043101158,1.791759469228055,5.424950017481403,9.047233034106032,2.5649493574615367,7.404279118037268,3.5186840771178223,3,"Repository: production-lib-68
Description: Production-grade distributed system with Kubernetes
Language: Go (4 languages total)
Popularity: 5699 stars, 1261 forks
Team: 5 contributors
Activity: very high commit activity (32.7 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 36 open issues, 226 closed PRs
Maturity: 12 releases, 8494-char README, 10 topics
Age: long-running project (3485 days old)"
10257,user_17540,cool-tool-82,user_17540/cool-tool-82,Open-source library for data validation,JavaScript,274,48,12,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,196,41,63,42,2,2144,1,13,81,14.6,0,3,2026-05-26T07:28:14.332620,mid_level,synthetic,5.591836734693878,0.5214285528061231,12.397957286026946,0.1463414634146341,10.938775454394005,2.5370554654012967,1.9938658911426304,2.8904491332905278,5.616771097666572,3.8918202981106265,1.0986122886681098,4.406719247264253,7.670894831362117,2.6390573296152584,4.158883083359672,2.747270914255491,2,"Repository: cool-tool-82
Description: Open-source library for data validation
Language: JavaScript (3 languages total)
Popularity: 274 stars, 48 forks
Team: 2 contributors
Activity: regular commit activity (14.6 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, no tests found, licensed
Collaboration: 12 open issues, 81 closed PRs
Maturity: 13 releases, 2144-char README, 4 topics
Age: established project (196 days old)"
10308,user_43143,robust-cli-33,user_43143/robust-cli-33,Cloud-native observability platform,Java,5660,394,243,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,1,0,0,3504,33,1390,364,19,13220,1,37,517,20.34,1,4,2026-05-26T07:28:14.334914,senior_level,synthetic,14.329113924050631,0.0406335615626612,4.426369825116697,0.4691119691119691,3.7728310491515895,3.1858096869081542,3.422842159154788,4.508834508679409,8.64135583403666,5.978885764901122,2.995732273553991,6.249975242259483,9.489561753510095,3.6375861597263857,7.237778191923443,3.060583245873607,3,"Repository: robust-cli-33
Description: Cloud-native observability platform
Language: Java (4 languages total)
Popularity: 5660 stars, 394 forks
Team: 19 contributors
Activity: very high commit activity (20.3 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 243 open issues, 517 closed PRs
Maturity: 37 releases, 13220-char README, 12 topics
Age: long-running project (3504 days old)"
